Freq.	V(out)
7.72749063139894e+00	(-7.87659281005082e-01dB,1.42199565336949e+01°)
7.78123957929846e+00	(-7.84657075368067e-01dB,1.41245672773972e+01°)
7.83536238069559e+00	(-7.81694292216702e-01dB,1.40297794804867e+01°)
7.88986163594705e+00	(-7.78770438937142e-01dB,1.39355900899504e+01°)
7.94473996349647e+00	(-7.75885027900679e-01dB,1.38419960525662e+01°)
8.00000000000018e+00	(-7.73037577196645e-01dB,1.37489943166702e+01°)
8.05564440045393e+00	(-7.70227610441377e-01dB,1.36565818319867e+01°)
8.11167583832042e+00	(-7.67454656335650e-01dB,1.35647555496473e+01°)
8.16809700565773e+00	(-7.64718249258891e-01dB,1.34735124229957e+01°)
8.22491061324872e+00	(-7.62017928647581e-01dB,1.33828494078091e+01°)
8.28211939073121e+00	(-7.59353239203838e-01dB,1.32927634620693e+01°)
8.33972608672916e+00	(-7.56723730983869e-01dB,1.32032515472726e+01°)
8.39773346898473e+00	(-7.54128959130532e-01dB,1.31143106277542e+01°)
8.45614432449124e+00	(-7.51568483710301e-01dB,1.30259376711959e+01°)
8.51496145962708e+00	(-7.49041870101322e-01dB,1.29381296495908e+01°)
8.57418770029054e+00	(-7.46548688661446e-01dB,1.28508835385460e+01°)
8.63382589203562e+00	(-7.44088514521908e-01dB,1.27641963182307e+01°)
8.69387890020867e+00	(-7.41660928184064e-01dB,1.26780649734586e+01°)
8.75434961008612e+00	(-7.39265514437310e-01dB,1.25924864935356e+01°)
8.81524092701309e+00	(-7.36901863425721e-01dB,1.25074578731374e+01°)
8.87655577654297e+00	(-7.34569569809018e-01dB,1.24229761123789e+01°)
8.93829710457797e+00	(-7.32268233159553e-01dB,1.23390382167144e+01°)
9.00046787751069e+00	(-7.29997457437896e-01dB,1.22556411971746e+01°)
9.06307108236660e+00	(-7.27756851911809e-01dB,1.21727820716202e+01°)
9.12610972694761e+00	(-7.25546029706061e-01dB,1.20904578632614e+01°)
9.18958683997650e+00	(-7.23364608997317e-01dB,1.20086656021387e+01°)
9.25350547124252e+00	(-7.21212212430181e-01dB,1.19274023252268e+01°)
9.31786869174787e+00	(-7.19088466975910e-01dB,1.18466650758377e+01°)
9.38267959385526e+00	(-7.16993004197412e-01dB,1.17664509047003e+01°)
9.44794129143647e+00	(-7.14925459961600e-01dB,1.16867568696630e+01°)
9.51365692002200e+00	(-7.12885474554602e-01dB,1.16075800360026e+01°)
9.57982963695166e+00	(-7.10872692554050e-01dB,1.15289174767204e+01°)
9.64646262152632e+00	(-7.08886762715010e-01dB,1.14507662724061e+01°)
9.71355907516061e+00	(-7.06927338354041e-01dB,1.13731235120196e+01°)
9.78112222153679e+00	(-7.04994076418849e-01dB,1.12959862921012e+01°)
9.84915530675957e+00	(-7.03086638423147e-01dB,1.12193517178796e+01°)
9.91766159951214e+00	(-7.01204689959133e-01dB,1.11432169029200e+01°)
9.98664439121314e+00	(-6.99347900333136e-01dB,1.10675789694185e+01°)
1.00561069961749e+01	(-6.97515943358449e-01dB,1.09924350482144e+01°)
1.01260527517625e+01	(-6.95708496398952e-01dB,1.09177822791676e+01°)
1.01964850185544e+01	(-6.93925240954972e-01dB,1.08436178111643e+01°)
1.02674071805035e+01	(-6.92165862447134e-01dB,1.07699388022093e+01°)
1.03388226451002e+01	(-6.90430049966607e-01dB,1.06967424195242e+01°)
1.04107348435357e+01	(-6.88717496614444e-01dB,1.06240258397278e+01°)
1.04831472308672e+01	(-6.87027899136755e-01dB,1.05517862494160e+01°)
1.05560632861834e+01	(-6.85360958081789e-01dB,1.04800208443992e+01°)
1.06294865127724e+01	(-6.83716377509382e-01dB,1.04087268301588e+01°)
1.07034204382892e+01	(-6.82093865356135e-01dB,1.03379014224716e+01°)
1.07778686149258e+01	(-6.80493133067259e-01dB,1.02675418469045e+01°)
1.08528346195817e+01	(-6.78913895757592e-01dB,1.01976453393351e+01°)
1.09283220540354e+01	(-6.77355871849809e-01dB,1.01282091452486e+01°)
1.10043345451182e+01	(-6.75818783456433e-01dB,1.00592305211657e+01°)
1.10808757448877e+01	(-6.74302355999020e-01dB,9.99070673336213e+00°)
1.11579493308035e+01	(-6.72806318561904e-01dB,9.92263505908433e+00°)
1.12355590059043e+01	(-6.71330403227515e-01dB,9.85501278560059e+00°)
1.13137084989851e+01	(-6.69874345809885e-01dB,9.78783721149912e+00°)
1.13924015647769e+01	(-6.68437885266298e-01dB,9.72110564547837e+00°)
1.14716419841269e+01	(-6.67020763647859e-01dB,9.65481540718907e+00°)
1.15514335641803e+01	(-6.65622726518712e-01dB,9.58896382727894e+00°)
1.16317801385628e+01	(-6.64243522549216e-01dB,9.52354824732680e+00°)
1.17126855675653e+01	(-6.62882903491402e-01dB,9.45856601969929e+00°)
1.17941537383291e+01	(-6.61540624210101e-01dB,9.39401450799491e+00°)
